"qwen_b_pre","qwen_b_gamma","gemma_b_pre","gemma_b_gamma"
0.72977665,-0.32334719,0.61136345,-0.78755722
0.68181497,0.88905245,0.5868253,-0.55238185
0.6696546,-0.43670538,0.64030236,-0.039544868
0.65202213,0.75084056,0.6257742,0.056514235
0.71416665,0.68514965,0.51829823,0.82067694
0.68302751,0.57413188,0.60457836,1.2750054
0.73165925,1.2097686,0.59418999,1.2235901
0.66149446,-0.8438818,0.68566037,-1.0220111
0.7659576,-0.19081963,0.61414075,-1.3504777
0.80761048,0.93233482,0.72855463,-2.461624
0.48552104,0.95937609,0.45034825,2.1195664
0.71325318,-0.11173639,0.41894539,-1.1149964
0.67388277,-0.85262867,0.47053505,-0.77456104
0.62795836,1.3343572,0.43666859,0.86540957
0.58758858,-0.41702322,0.47344247,0.93293876
0.58446111,-0.44193644,0.68266992,1.2920606
0.65929968,0.93311969,0.68294334,1.3476424
0.58094496,1.7929862,0.6370043,0.53935287
0.70566221,-0.79682097,0.55355232,-0.22672599
0.77650046,-0.80185293,0.76439503,-0.63066414
0.62940133,0.61224815,0.56027274,-0.24760451
0.71284535,-0.33319338,0.50058525,1.347916
0.65654845,-0.87967061,0.59280356,0.22674493
0.69464,0.29481683,0.57095906,2.2370507
0.72562534,0.85487534,0.55935365,0.96410084
0.71792739,-0.72743397,0.55683549,1.1170832
0.74424156,1.2265184,0.53014121,0.73658702
0.55193355,1.6994836,0.45766792,1.0280491
0.55058596,0.021741038,0.55010471,-0.14211666
0.64537661,-0.34483228,0.58841042,-0.17356046
0.62865478,-1.036166,0.59520928,0.72952084
0.65089198,0.013871767,0.59767231,0.68688491
0.67346933,-0.43007131,0.57421635,-0.55605478
0.59560895,-0.33385645,0.55818924,0.19388639
0.53672646,-0.49532039,0.57929177,0.98325229
0.57870295,0.12934574,0.64169048,-0.97730976
0.80662846,-1.1061631,0.6715217,-0.115288
0.82792883,-0.46091554,0.69035981,-0.24611216
0.79196187,-0.077148903,0.7451325,-0.36443082
0.77065909,-0.22365107,0.72226738,-0.76302465
0.80822673,-0.5939802,0.72245458,-0.56566405
0.63561094,0.4894812,0.61568225,0.15885877
0.63775177,-0.15034105,0.64257867,0.33919054
0.61758643,0.57347739,0.67158927,0.22419861
0.69871272,-0.21567577,0.72043663,0.92918134
0.79791786,1.3976035,0.4207278,-1.208021
0.78208389,1.0622174,0.45700679,-1.15294
0.69697688,1.6955425,0.82229765,-0.072290872
0.73877905,1.3031076,0.47226973,-0.14689246
0.62459259,0.10742815,0.57775676,0.75452203
0.66588495,-0.54507673,0.56349685,1.8905736
0.71679711,-0.74174854,0.55920061,2.1062972
0.77235319,-0.064401948,0.6137634,3.5490264
0.62913428,-0.47854167,0.60822777,3.133527
0.68876161,0.51600379,0.53462775,-2.0012626
0.55781223,0.96147016,0.70077113,2.0446128
0.66661435,-1.3118969,0.46683341,0.86031872
0.68503214,-1.6782516,0.37921573,0.25123113
0.53800376,1.3937904,0.34076783,0.2638452
0.64204463,0.36191854,0.33554057,0.10338087
0.52458566,-0.089515761,0.48439807,1.4609192
0.74994918,0.48410414,0.47093493,0.99880739
0.68929033,-0.85962193,0.62092076,-0.20626824
0.67013395,-0.68606105,0.73846541,1.3520795
